human,humanLabel,uniLabel,plcLabel
http://www.wikidata.org/entity/Q1340357,Jacob Benzelius,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q1346792,Tamerlan Thorell,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q1348320,Nils Christoffer Dunér,Uppsala University,Billeberga parish
http://www.wikidata.org/entity/Q1350278,Viktor Kochubey,Uppsala University,Dykanka
http://www.wikidata.org/entity/Q1353945,Eric Gustaf Lidbeck,Uppsala University,Edsleskogs parish
http://www.wikidata.org/entity/Q1353988,Erik Jarvik,Uppsala University,Utby socken
http://www.wikidata.org/entity/Q1354012,Erik Johan Stagnelius,Uppsala University,Gärdslösa
http://www.wikidata.org/entity/Q1355276,Erland Nordenskiöld,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1355965,Johan Olof Wallin,Uppsala University,Stora Tuna Rural Municipality
http://www.wikidata.org/entity/Q1356463,Sten Selander,Uppsala University,Storkyrkoförsamlingen
http://www.wikidata.org/entity/Q1362880,Ivar Rooth,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q1368035,Yngve Larsson,Uppsala University,Sundvall parish
http://www.wikidata.org/entity/Q1372544,Gabriel Gustafson,Uppsala University,Visby
http://www.wikidata.org/entity/Q1384021,Tage Danielsson,Uppsala University,Linköping
http://www.wikidata.org/entity/Q1384083,Richard Dybeck,Uppsala University,Q10606827
http://www.wikidata.org/entity/Q1385654,Nils Strindberg,Uppsala University,Maria Magdalena parish
http://www.wikidata.org/entity/Q1385893,Jonas Wenström,Uppsala University,Hällefors parish
http://www.wikidata.org/entity/Q1387593,Waloddi Weibull,Uppsala University,Vittskövle
http://www.wikidata.org/entity/Q1388588,Gunnar Wennerberg,Uppsala University,Göteborg City
http://www.wikidata.org/entity/Q1389093,Jacob Faggot,Uppsala University,Q10713940
http://www.wikidata.org/entity/Q1401658,Jacob Axelsson Lindblom,Uppsala University,Q10669904
http://www.wikidata.org/entity/Q1430959,Lars Edvard Phragmén,Uppsala University,Örebro
http://www.wikidata.org/entity/Q1432333,Gustaf Eneström,Uppsala University,Nora
http://www.wikidata.org/entity/Q1435932,Petter Conrad Boman,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q1445449,Frans Kempe,Uppsala University,Härnösands domkyrkoförsamling
http://www.wikidata.org/entity/Q1502802,Geo Widengren,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1503487,G. A. Gripenberg,Uppsala University,Saint Petersburg
http://www.wikidata.org/entity/Q1525959,Pehr Frigel,Uppsala University,Kalmar domkyrkoförsamling
http://www.wikidata.org/entity/Q1527689,Michael Eneman,Uppsala University,Enköping
http://www.wikidata.org/entity/Q1527706,Matthias Norberg,Uppsala University,Q10605407
http://www.wikidata.org/entity/Q1551603,Magnus Blix,Uppsala University,Säbrå
http://www.wikidata.org/entity/Q1554742,Gunnar Heckscher,Uppsala University,Djursholm
http://www.wikidata.org/entity/Q1554766,Gunnar Mascoll Silfverstolpe,Uppsala University,Rytterne socken
http://www.wikidata.org/entity/Q1554797,Gunnar Säve-Söderbergh,Uppsala University,Falun
http://www.wikidata.org/entity/Q1555418,Gustav Eisen,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1555429,Gustaf Lagerbjelke,Uppsala University,Q10670076
http://www.wikidata.org/entity/Q1555719,Gustav Cassel,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1557755,Guðmundur Steingrímsson,Uppsala University,Reykjavík
http://www.wikidata.org/entity/Q1582880,Hans Vestberg,Uppsala University,Hudiksvall
http://www.wikidata.org/entity/Q1584416,Harald Bergström,Uppsala University,Mölltorp
http://www.wikidata.org/entity/Q1613210,Johan Gabriel Oxenstierna,Uppsala University,Q10670013
http://www.wikidata.org/entity/Q1618475,Hilding Kjellman,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q1653243,Otto Fredrik Tullberg,Uppsala University,Q18331669
http://www.wikidata.org/entity/Q1663709,Johannes Rudbeckius,Uppsala University,Almby parish
http://www.wikidata.org/entity/Q1676768,Jaan Puhvel,Uppsala University,Tallinn
http://www.wikidata.org/entity/Q1677426,Jacob Axel Josephson,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1681616,Jan Berglin,Uppsala University,Sweden
http://www.wikidata.org/entity/Q52223624,Rebecca Gomperts,Karolinska Institute,Paramaribo
http://www.wikidata.org/entity/Q709240,Carl Westman,Royal Institute of Technology,Uppsala
http://www.wikidata.org/entity/Q721287,Axel Anderberg,Royal Institute of Technology,Q10549200
http://www.wikidata.org/entity/Q724386,Birger Ljungström,Royal Institute of Technology,Uddevalla
http://www.wikidata.org/entity/Q737050,Carl Bergsten,Royal Institute of Technology,Norrköping
http://www.wikidata.org/entity/Q743966,Kornél Pajor,Royal Institute of Technology,Budapest
http://www.wikidata.org/entity/Q805827,Baltzar von Platen,Royal Institute of Technology,Ystad
http://www.wikidata.org/entity/Q879600,Björn Engquist,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q893676,Boris Hagelin,Royal Institute of Technology,"Hacıkənd, Goygol"
http://www.wikidata.org/entity/Q901134,Ragnar Sohlman,Royal Institute of Technology,Kungsholms parish
http://www.wikidata.org/entity/Q901670,Daniel Ek,Royal Institute of Technology,Rågsved
http://www.wikidata.org/entity/Q919838,Uno Åhrén,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q931295,Isak Gustaf Clason,Royal Institute of Technology,Q10681037
http://www.wikidata.org/entity/Q931535,Guy von Dardel,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q944344,Ragnar Östberg,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q952657,Fredrik Lilljekvist,Royal Institute of Technology,Klara Parish
http://www.wikidata.org/entity/Q959104,Ferdinand Boberg,Royal Institute of Technology,Q10493877
http://www.wikidata.org/entity/Q1036433,Carl-Axel Acking,Royal Institute of Technology,Helsingborg
http://www.wikidata.org/entity/Q1040479,Carl Schlyter,Royal Institute of Technology,Danderyd Municipality
http://www.wikidata.org/entity/Q1187549,Anders Franzén,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q1208405,Karl-Birger Blomdahl,Royal Institute of Technology,Växjö
http://www.wikidata.org/entity/Q1223965,Dietrich Müller-Hillebrand,Royal Institute of Technology,Dieuze
http://www.wikidata.org/entity/Q1258844,Pär Ström,Royal Institute of Technology,Sollentuna Municipality
http://www.wikidata.org/entity/Q1295155,Edy Velander,Royal Institute of Technology,Jönköping
http://www.wikidata.org/entity/Q1310517,Ernst Julius Berg,Royal Institute of Technology,Östersund
http://www.wikidata.org/entity/Q1341315,Knut Frænkel,Royal Institute of Technology,Karlstad
http://www.wikidata.org/entity/Q1374938,Sune Lindström,Royal Institute of Technology,Malmö
http://www.wikidata.org/entity/Q1387593,Waloddi Weibull,Royal Institute of Technology,Vittskövle
http://www.wikidata.org/entity/Q1393629,Gustaf Larson,Royal Institute of Technology,Sweden
http://www.wikidata.org/entity/Q1394536,Robert Dahlander,Royal Institute of Technology,Gothenburg
http://www.wikidata.org/entity/Q1406789,Tage William-Olsson,Royal Institute of Technology,London
http://www.wikidata.org/entity/Q1428088,John Ausonius,Royal Institute of Technology,Lidingö
http://www.wikidata.org/entity/Q1445880,Håkan Samuelsson,Royal Institute of Technology,Sweden
http://www.wikidata.org/entity/Q1453287,Fredrik Ljungström,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q1462615,Peter Pohl,Royal Institute of Technology,Hamburg
http://www.wikidata.org/entity/Q1555440,Gustaf Wernersson Cronquist,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q1576532,Nils Ahrbom,Royal Institute of Technology,Hudiksvall
http://www.wikidata.org/entity/Q1586907,Harry von Eckermann,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q1599941,Heinz-Otto Kreiss,Royal Institute of Technology,Hamburg
http://www.wikidata.org/entity/Q1691321,Joe Armstrong,Royal Institute of Technology,London
http://www.wikidata.org/entity/Q1698634,Albin Stark,Royal Institute of Technology,Hudiksvall
http://www.wikidata.org/entity/Q1764706,Per Olof Hallman,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q1764988,Thorsten Nordenfelt,Royal Institute of Technology,parish Örby-Skene
http://www.wikidata.org/entity/Q1770883,Lars Backer,Royal Institute of Technology,Christiania
http://www.wikidata.org/entity/Q1797192,Karl Lärka,Royal Institute of Technology,Q10673286
http://www.wikidata.org/entity/Q1806244,Lars Israel Wahlman,Royal Institute of Technology,Hedemora
http://www.wikidata.org/entity/Q1900120,Bertil Berg,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q2034582,Willgodt Theophil Odhner,Royal Institute of Technology,Dalby parish
http://www.wikidata.org/entity/Q2076321,Max Tegmark,Royal Institute of Technology,Sweden
http://www.wikidata.org/entity/Q2326669,Östen Mäkitalo,Royal Institute of Technology,Koutojärvi
http://www.wikidata.org/entity/Q2371077,Sven-Gösta Nilsson,Royal Institute of Technology,Kristianstad
http://www.wikidata.org/entity/Q2560493,Gunnar Fant,Royal Institute of Technology,Nyköping
http://www.wikidata.org/entity/Q2699751,Arnstein Arneberg,Royal Institute of Technology,Halden
http://www.wikidata.org/entity/Q2791637,Inga Varg,Royal Institute of Technology,Bergslagen
http://www.wikidata.org/entity/Q2905198,Björn Hedvall,Royal Institute of Technology,Gävle Heliga Trefaldighets
http://www.wikidata.org/entity/Q2938979,Carl Nyrén,Royal Institute of Technology,Jönköping
http://www.wikidata.org/entity/Q3047104,Torben Grut,Royal Institute of Technology,Q10706379
http://www.wikidata.org/entity/Q3048218,Hakon Ahlberg,Royal Institute of Technology,Q10553372
http://www.wikidata.org/entity/Q3355859,Helge Thiis,Royal Institute of Technology,Trondheim
http://www.wikidata.org/entity/Q3357423,Anders Linder,Royal Institute of Technology,Solna Municipality
http://www.wikidata.org/entity/Q3362829,Bengt Lindroos,Royal Institute of Technology,Risinge
http://www.wikidata.org/entity/Q3433646,Rudolf Emanuel Jacobsen,Royal Institute of Technology,Oslo
http://www.wikidata.org/entity/Q3710485,Olav Kallenberg,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q3916285,Max Kidruk,Royal Institute of Technology,Volodymyrets
http://www.wikidata.org/entity/Q4357114,Tord Palander,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q4684097,Adolf H. Lundin,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q4692481,Agi Lindegren,Royal Institute of Technology,Q10526862
http://www.wikidata.org/entity/Q4794538,Arne Bjerhammar,Royal Institute of Technology,Båstad
http://www.wikidata.org/entity/Q4830265,Axel Fredrik Enström,Royal Institute of Technology,Jakob and Johanne parish
http://www.wikidata.org/entity/Q4830380,Axel Welin,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q4912866,Billy Klüver,Royal Institute of Technology,Monaco
http://www.wikidata.org/entity/Q4934681,Minoo Akhtarzand,Royal Institute of Technology,Tehran
http://www.wikidata.org/entity/Q4940458,Anna Branzell,Royal Institute of Technology,Bergen
http://www.wikidata.org/entity/Q4940458,Anna Branzell,Royal Institute of Technology,Mandal
http://www.wikidata.org/entity/Q4959709,Katarina Kraft,Royal Institute of Technology,Danderyd  parish
http://www.wikidata.org/entity/Q4969252,Halina Neujahr,Royal Institute of Technology,Warsaw
http://www.wikidata.org/entity/Q4969345,Kerstin Niblaeus,Royal Institute of Technology,Q10568421
http://www.wikidata.org/entity/Q4974360,Maja Reichard,Royal Institute of Technology,Nacka
http://www.wikidata.org/entity/Q4979426,Brita Snellman,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q4989153,Agnes Magnell,Royal Institute of Technology,Uddevalla
http://www.wikidata.org/entity/Q4992463,Sten Anders Hjalmar Sjögren,Royal Institute of Technology,Färnebo församling
http://www.wikidata.org/entity/Q5039762,Carl-Gunne Fälthammar,Royal Institute of Technology,Markaryd
http://www.wikidata.org/entity/Q5040021,Carl Daniel Ekman,Royal Institute of Technology,Kalmar domkyrkoförsamling
http://www.wikidata.org/entity/Q5109777,Christian Jacobæus,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q5162082,Conny Palm,Royal Institute of Technology,Sweden
http://www.wikidata.org/entity/Q5306810,James Alex Msekela,Royal Institute of Technology,Tanganyika Territory
http://www.wikidata.org/entity/Q5388484,Erik Bengtzboe,Royal Institute of Technology,Nyköping
http://www.wikidata.org/entity/Q5489730,Frank Spitzer,Royal Institute of Technology,Vienna
http://www.wikidata.org/entity/Q5543594,Gösta Agrenius,Royal Institute of Technology,Linköping
http://www.wikidata.org/entity/Q5543806,Arvid Ahlberg,Royal Institute of Technology,Karlskrona
http://www.wikidata.org/entity/Q5544128,Hans Ahlmann,Royal Institute of Technology,Falun
http://www.wikidata.org/entity/Q5544192,Adolf Ahlsell,Royal Institute of Technology,Katarina parish
http://www.wikidata.org/entity/Q5544321,Åke Ahlström,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q5547510,Ansgar Almquist,Royal Institute of Technology,Q10687895
http://www.wikidata.org/entity/Q5547655,Osvald Almqvist,Royal Institute of Technology,Q10701274
http://www.wikidata.org/entity/Q5548691,Gustaf Améen,Royal Institute of Technology,Q10570024
http://www.wikidata.org/entity/Q5558586,Rudolf Arborelius,Royal Institute of Technology,Orsa
http://www.wikidata.org/entity/Q5564157,Per von Bahr,Royal Institute of Technology,Q10718806
http://www.wikidata.org/entity/Q5566514,Christian Barthel,Royal Institute of Technology,Sundvall parish
http://www.wikidata.org/entity/Q5571375,Rudolf Fredrik Berg,Royal Institute of Technology,Stockholm City
http://www.wikidata.org/entity/Q92074544,Per Hedelin,Chalmers University of Technology,Karlskoga
http://www.wikidata.org/entity/Q1682340,Jan G. Waldenström,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1692040,Johan Lorentz Aschan,Uppsala University,Q10496829
http://www.wikidata.org/entity/Q1692096,Johan Vising,Uppsala University,Västernorrland County
http://www.wikidata.org/entity/Q1692098,Johan Waldenström,Uppsala University,Luleå
http://www.wikidata.org/entity/Q1702846,Sigurd Curman,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q1702936,Jonas Erickson Sundahl,Uppsala University,Sweden
http://www.wikidata.org/entity/Q1763226,Carl Bovallius,Uppsala University,Maria Magdalena parish
http://www.wikidata.org/entity/Q1771028,Stefan Bengtson,Uppsala University,Sweden
http://www.wikidata.org/entity/Q1773640,Christian Peder Bianco Boeck,Uppsala University,Kongsberg
http://www.wikidata.org/entity/Q1777178,Nils Ahnlund,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q1777531,Christian Günther,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q1780398,Ulf Kristersson,Uppsala University,Lund
http://www.wikidata.org/entity/Q1782834,Torgny Segerstedt,Uppsala University,Karlstad
http://www.wikidata.org/entity/Q1796120,Anna-Greta Leijon,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1797996,Nils Herlitz,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1806094,Åsa Linderborg,Uppsala University,Västerås
http://www.wikidata.org/entity/Q1806170,Lars Anton Anjou,Uppsala University,Q10499767
http://www.wikidata.org/entity/Q1806201,Lars Forssell,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1806208,Lars Gabriel Andersson,Uppsala University,Vagnhärad
http://www.wikidata.org/entity/Q1830351,Per Unckel,Uppsala University,Finspång
http://www.wikidata.org/entity/Q1858557,Peter Whittle,Uppsala University,Wellington
http://www.wikidata.org/entity/Q1887667,Mehemed Malmîsanij,Uppsala University,Dicle
http://www.wikidata.org/entity/Q1889242,Manfred Björkquist,Uppsala University,Gideå congregation
